system:index,Lat,Long,UA,altitude,ciclo,lst_max,lst_mean,lst_min,lst_sd,ndvi_max,ndvi_mean,ndvi_min,ndvi_sd,prec_max,prec_mean,prec_min,prec_sd,.geo
2_00000000000000000025_0,-28.259529,-49.049247,122,194,ciclo2,30.341666666666693,24.670513641913672,18.072142857142886,4.284810620799129,0.8458857142857144,0.8056091269841271,0.7667714285714285,0.02849647913953118,1629.6456718444824,953.4606822775046,556.0552995400503,294.0422060433317,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-28.25650726197955]}"
2_00000000000000000026_0,-28.262477,-48.959494,123,400,ciclo2,28.665000000000028,23.959940121606817,18.102857142857175,3.648917959001882,0.8837214285714285,0.8593710978835979,0.8196555555555557,0.019436963484942886,1614.7828378677368,940.542756313389,516.6532156117028,299.70943850100616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-28.265490414820746]}"
2_00000000000000000027_0,-28.169917,-50.130437,134,1045,ciclo2,27.8592307692308,22.57625194250197,14.399230769230797,4.585562544243379,0.7647071428571428,0.7060282407407409,0.6274142857142857,0.0436357563847216,1571.8137969970703,1061.8272771880438,675.9034040570259,272.77485831582885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.1304844302899,-28.166675733567597]}"
2_00000000000000000028_0,-28.169123,-49.86203,137,1381,ciclo2,25.545200000000033,20.651087276920638,13.644615384615417,4.067908578810489,0.7747214285714286,0.7280195105820106,0.6801928571428572,0.030080518711835993,1571.6599192619324,1048.4297044056584,640.234067440033,266.48285525323314,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.86098984505404,-28.166675733567597]}"
2_00000000000000000029_0,-28.169105,-49.68004,139,1436,ciclo2,23.986923076923105,19.485780532738893,12.872142857142888,3.756870445677512,0.77555,0.7325376653439154,0.6706785714285716,0.033498965405660136,1482.2797889709473,1012.3484240719894,624.556866645813,236.29695759242992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.68132678823014,-28.166675733567597]}"
2_0000000000000000002a_0,-28.170285,-49.590092,140,1612,ciclo2,25.88230769230772,20.916566938925303,13.433703703703738,4.3424365583457565,0.7687928571428573,0.6865387566137566,0.5777428571428571,0.06408630255076105,1479.6294651031494,981.0971444643122,619.5235379934311,237.40440921416376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-28.166675733567597]}"
2_0000000000000000002b_0,-28.172088,-49.495816,141,941,ciclo2,25.11260869565221,19.676651085039524,13.73666666666669,3.5909778460206394,0.8704357142857144,0.8449919642857142,0.8126642857142857,0.01797911203740585,1474.7057008743286,969.087045914348,635.9934985637665,235.95653615899684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.492680578565036,-28.175658886408794]}"
2_0000000000000000002d_0,-28.170117,-49.32228,143,334,ciclo2,28.596400000000028,23.68152259900596,17.3614285714286,3.896608100408508,0.8598142857142858,0.8263268187830688,0.7718357142857144,0.029087708296861758,1648.3176717758179,963.6450944498987,595.0805098572746,289.62786167412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-28.166675733567597]}"
2_0000000000000000002e_0,-28.169306,-49.049919,146,261,ciclo2,28.935384615384667,24.209817534317565,17.919285714285746,3.8045191456421477,0.8299714285714287,0.7714105158730158,0.7013333333333334,0.03556130374619694,1663.1023001670837,950.9290891634106,533.6042406756897,313.9421333447359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-28.166675733567597]}"
2_0000000000000000002f_0,-28.168458,-48.958318,147,75,ciclo2,31.62846153846156,25.648162746821114,18.33962962962966,4.471581098275549,0.8248071428571428,0.7777776455026455,0.7344428571428571,0.02851469375267001,1698.0254406929016,967.1909649707765,545.9992651862558,324.7509024237105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-28.166675733567597]}"
2_00000000000000000030_0,-28.16948,-48.870237,148,625,ciclo2,27.40481481481484,22.220395155818867,16.79928571428574,3.530405465737195,0.9017285714285715,0.8691145171957673,0.798011111111111,0.028772769614906702,1630.7068915367126,937.7469917859999,568.5898339140695,303.03983642822385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-28.166675733567597]}"
2_00000000000000000031_0,-28.082521,-49.591097,165,1491,ciclo2,23.44000000000003,18.52020033326848,12.419629629629664,3.5536458844436063,0.8204428571428573,0.7749218584656083,0.6848777777777778,0.04131767294724074,1429.8611330986023,974.1058477535407,622.0401592254639,232.2206335133447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-28.08582735799684]}"
2_00000000000000000032_0,-28.082899,-49.498262,166,1508,ciclo2,22.8016666666667,17.945295404876955,11.956923076923111,3.526590440792329,0.8547785714285716,0.805775925925926,0.6929777777777778,0.042929757422146185,1428.9868524074554,965.0090144978846,625.3633645772934,238.6129235018505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-28.08582735799684]}"
2_00000000000000000033_0,-28.080325,-49.40999,167,1121,ciclo2,24.265833333333365,19.54536219275896,13.33000000000003,3.659576200462844,0.8284357142857142,0.7865843915343915,0.7533,0.02707845402940382,1446.5929822921753,958.4232274622094,607.2442965507507,246.52831590979451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-28.076844205155645]}"
2_00000000000000000034_0,-28.080499,-49.136915,170,301,ciclo2,29.020000000000028,24.20963719151222,17.585555555555583,3.930996918880078,0.8167214285714286,0.7696001653439154,0.7170428571428573,0.03453622807778802,1756.2382225990295,974.2445925654416,595.7722574817017,329.4931111433237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.13335446491723,-28.076844205155645]}"
2_00000000000000000035_0,-28.080691,-48.960733,172,288,ciclo2,30.11518518518522,24.511422189847224,17.933571428571458,4.0259113850710495,0.8350999999999998,0.7946813492063493,0.750857142857143,0.029056398016880737,1736.2631406784058,964.7096837661617,586.9280244382098,335.1193516093647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-28.076844205155645]}"
2_00000000000000000036_0,-28.079961,-48.869911,173,585,ciclo2,27.306923076923113,22.065861278536314,16.289285714285747,3.5145277813243716,0.8656071428571429,0.8383029431216932,0.7776222222222222,0.024185686940230232,1783.266182422638,959.0669982322239,582.5393714498496,347.46139156841593,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-28.076844205155645]}"
2_00000000000000000037_0,-28.079979,-48.780013,174,194,ciclo2,28.67080000000003,23.905065824799433,18.016428571428605,3.7299372835037534,0.8984142857142857,0.8733653769841269,0.8380083333333336,0.020923257342314823,1751.077672958374,941.7716726501627,549.3484870141838,338.48091812860764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-28.076844205155645]}"
2_00000000000000000038_0,-28.080009,-48.690006,175,155,ciclo2,29.54833333333336,25.09789161455831,19.283571428571456,3.5169126776432225,0.874692857142857,0.8328854166666667,0.7948571428571428,0.02379313155024878,1757.3051075935364,939.3086220713545,542.0467995309155,344.9168623184626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.69317997569866,-28.076844205155645]}"
2_00000000000000000039_0,-27.990802,-50.758215,177,856,ciclo2,26.744400000000038,21.653636411642598,14.446000000000025,4.27165761305192,0.8551642857142859,0.8150786044973547,0.7442444444444445,0.029882431797087314,1628.0952925682068,1132.7294283667954,744.8610348701477,260.298938611497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.75930512917356,-27.987012676743692]}"
2_0000000000000000003a_0,-27.990133,-49.767671,188,1286,ciclo2,23.4430434782609,18.57554921401736,12.755185185185214,3.403741853475015,0.8315785714285714,0.7852833002645504,0.6771555555555557,0.040660748463213554,1487.6208262443542,994.7055952184019,593.2063478827477,261.1968008452982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.771158316642094,-27.987012676743692]}"
2_0000000000000000003b_0,-28.012936,-49.491881,191,1003,ciclo2,26.36925925925929,21.011570828862528,13.87222222222225,4.3217578314744465,0.8224928571428572,0.7900250661375662,0.7527357142857144,0.023000653699292044,1376.6606633663177,946.2209917783088,636.9519647359848,225.55006516028436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.492680578565036,-28.013962135267278]}"
2_0000000000000000003c_0,-27.992173,-49.41219,192,1484,ciclo2,23.357826086956553,18.253003101153478,12.310000000000027,3.6028366676439743,0.8340571428571428,0.7822333333333332,0.6918333333333333,0.03946014498615351,1413.6149501800537,924.2121716704945,571.8303763866425,247.29662176675268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.41183220299428,-27.99599582958489]}"
2_0000000000000000003d_0,-27.988858,-49.320053,193,1513,ciclo2,24.4261904761905,19.890661835748826,13.36000000000003,3.8146521250139838,0.8023142857142858,0.7492051587301587,0.6953857142857143,0.03351156478489945,1464.4667990207672,913.6963107118681,581.2838532924652,271.3317656634559,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-27.987012676743692]}"
2_0000000000000000003e_0,-27.98959,-49.230917,194,617,ciclo2,26.97800000000003,21.900766214146504,16.235714285714316,3.5352153913852757,0.8909142857142858,0.8609253637566137,0.8286888888888888,0.02091669685483147,1615.6592235565186,945.8655900688367,640.7340530012734,293.0710599559929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-27.987012676743692]}"
2_0000000000000000003f_0,-27.98904,-49.048792,196,780,ciclo2,26.033076923076944,21.33728988048991,15.797857142857174,3.3424311354671747,0.8549857142857143,0.8315028769841271,0.7870357142857143,0.017886437779192875,1802.0435299873352,950.5663124361696,556.0980142098852,358.852052223886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.05250608934647,-27.987012676743692]}"
2_00000000000000000040_0,-27.993877,-48.9599,197,354,ciclo2,27.99846153846156,22.851194255261674,17.137407407407434,3.6050021877862752,0.8578,0.8314160052910052,0.7915777777777778,0.020475933862964334,1805.5817110538483,951.4400000988195,583.0729902134044,353.2897600437607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-27.99599582958489]}"
2_00000000000000000041_0,-27.990081,-48.869688,198,675,ciclo2,26.640400000000017,21.628100081091777,15.971481481481502,3.571723299081889,0.8880928571428572,0.8666894510582012,0.8352214285714286,0.014279095625099573,1863.1662957668304,952.4465097396169,543.7119471691549,375.135197728719,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-27.987012676743692]}"
2_00000000000000000042_0,-27.989878,-48.77991,199,350,ciclo2,27.802500000000023,22.863099903799935,17.585555555555587,3.511288544376804,0.9047642857142856,0.8817745370370371,0.8581785714285713,0.01304894205151364,1928.960948228836,953.5973385163088,505.99808395985747,384.6788930989405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-27.987012676743692]}"
2_00000000000000000043_0,-27.901381,-50.579514,206,1008,ciclo2,26.278695652173937,21.063641060884933,14.728400000000024,3.9315318444839455,0.7799071428571429,0.7196083002645502,0.6620142857142856,0.03639404532708011,1613.1657247543335,1090.4652731788035,700.0974229574203,271.6055071372576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.57964207234966,-27.89718114833174]}"
2_00000000000000000044_0,-27.900265,-50.399912,208,904,ciclo2,25.74913043478263,20.600155378076057,13.631739130434816,4.085007399230987,0.7999285714285715,0.7430116071428571,0.6411666666666668,0.04308424574281896,1491.631809417624,969.6474185832388,620.2566568255424,259.47027215984883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.39997901552576,-27.89718114833174]}"
2_00000000000000000045_0,-27.900401,-50.129431,211,1137,ciclo2,28.250800000000027,23.07059815729094,15.700370370370406,4.310790735751516,0.7513785714285713,0.6804556216931217,0.5982214285714286,0.05144487123450811,1498.1072870288044,999.467271511443,630.4039304852486,266.89064556072105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.1304844302899,-27.89718114833174]}"
2_00000000000000000048_0,-27.90127,-49.497506,218,1209,ciclo2,23.449200000000022,18.851078237194933,13.411538461538495,3.4122720590720217,0.8743785714285714,0.8209963293650796,0.7146333333333335,0.04208389837482697,1424.9098291397095,917.2699959350479,598.1996370651759,238.62964772369733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.50166373140623,-27.89718114833174]}"
2_00000000000000000049_0,-27.900071,-49.23011,221,604,ciclo2,27.034800000000033,22.213657170607195,16.29000000000003,3.531045198548294,0.8410071428571431,0.7992195436507937,0.7169666666666666,0.03715388550743674,1576.789039850235,931.913111332257,570.2314636436786,290.2308558650458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.23216914617038,-27.89718114833174]}"
2_0000000000000000004a_0,-27.89829,-48.872028,225,884,ciclo2,25.58360000000003,20.929042771734473,15.267692307692336,3.4042951093312728,0.8672142857142858,0.8329877976190475,0.7530285714285715,0.02799793239132823,1975.9047667980194,974.8642235247147,494.83353317226283,404.6683544075389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.87284303252257,-27.89718114833174]}"
2_0000000000000000004b_0,-27.904813,-48.599697,228,5,ciclo2,29.372962962962994,24.32401896714399,18.498888888888914,3.5009464801325616,0.79855,0.7495224086562114,0.6849285714285714,0.03273499239041736,2065.47797870636,972.7364307399499,530.036889714771,423.62414017693584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.60334844728671,-27.906164301172936]}"
2_0000000000000000004c_0,-27.809913,-49.949884,242,1073,ciclo2,24.66727272727275,20.073348178683084,14.250800000000028,3.532454354638722,0.8580642857142857,0.8103442129629631,0.7306222222222222,0.03407256235752508,1534.4814153909683,1008.2159285047092,634.0894612669945,266.6190749267517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.95082137346599,-27.80734961991979]}"
2_0000000000000000004d_0,-27.810002,-49.590001,246,988,ciclo2,25.576400000000024,20.485489139336977,14.151428571428596,3.9328162997935165,0.8626999999999999,0.8269699404761904,0.7742666666666668,0.025085110872625334,1381.2556035518646,909.7577944288302,574.8856393708847,225.4759808471733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.59149525981819,-27.80734961991979]}"
2_0000000000000000004e_0,-27.811772,-49.322116,249,1358,ciclo2,24.10100000000003,19.338421535146075,13.616400000000029,3.593740130652808,0.8153379853685986,0.7642376231193411,0.6715444444444445,0.04651862079776601,1442.9197843074799,896.1503207320299,516.2168078611721,261.52720226301176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.32200067458233,-27.80734961991979]}"
2_0000000000000000004f_0,-27.809991,-49.140081,251,783,ciclo2,25.23500000000003,20.48957902663788,14.5514285714286,3.456630873705293,0.8523928571428571,0.7990883597883597,0.7166888888888889,0.03971446387471233,1730.3867733478546,947.3904787169498,561.4228028354701,326.92766256668835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.14233761775843,-27.80734961991979]}"
2_00000000000000000050_0,-27.809636,-48.960908,253,543,ciclo2,27.422800000000034,22.488861095077795,17.175384615384647,3.34263086656728,0.8501142857142857,0.806120205026455,0.7375888888888888,0.03650439623875092,1804.5347242355347,946.5494072584734,507.69995646829193,348.1829292879034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.96267456093452,-27.80734961991979]}"
2_00000000000000000051_0,-27.809992,-48.86683,254,779,ciclo2,27.22750000000003,21.688473166304377,15.660000000000027,3.7384415554077366,0.8599000000000002,0.8152627645502647,0.7506555555555556,0.034274364995924546,1940.1342453956604,955.8405857320989,468.8411436952156,391.02889865371895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.86385987968137,-27.80734961991979]}"
2_00000000000000000052_0,-27.809935,-48.780222,255,659,ciclo2,26.434545454545482,21.314641450042203,16.410740740740767,3.1698245991784124,0.8733642857142858,0.8422418650793652,0.7991857142857144,0.02367144328889395,2232.1021676063538,976.2940186322927,449.7728663811795,459.9641154063983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.78301150411062,-27.80734961991979]}"
