UA,anom_lst_max,anom_lst_mean,anom_lst_min,anom_lst_sd,anom_ndvi_max,anom_ndvi_mean,anom_ndvi_min,anom_ndvi_sd,anom_prec_max,anom_prec_mean,anom_prec_min,anom_prec_sd,anom_rad_mean,anom_rad_sd,anom_umid_mean,anom_umid_sd,cycle_lst_max_cycle1,cycle_lst_max_cycle2,cycle_lst_mean_cycle1,cycle_lst_mean_cycle2,cycle_lst_min_cycle1,cycle_lst_min_cycle2,cycle_lst_sd_cycle1,cycle_lst_sd_cycle2,cycle_ndvi_max_cycle1,cycle_ndvi_max_cycle2,cycle_ndvi_mean_cycle1,cycle_ndvi_mean_cycle2,cycle_ndvi_min_cycle1,cycle_ndvi_min_cycle2,cycle_ndvi_sd_cycle1,cycle_ndvi_sd_cycle2,cycle_prec_max_cycle1,cycle_prec_max_cycle2,cycle_prec_mean_cycle1,cycle_prec_mean_cycle2,cycle_prec_min_cycle1,cycle_prec_min_cycle2,cycle_prec_sd_cycle1,cycle_prec_sd_cycle2,cycle_rad_mean_cycle1,cycle_rad_mean_cycle2,cycle_rad_sd_cycle1,cycle_rad_sd_cycle2,cycle_umid_mean_cycle1,cycle_umid_mean_cycle2,cycle_umid_sd_cycle1,cycle_umid_sd_cycle2,monthly_lst_max_cycle1,monthly_lst_max_cycle2,monthly_lst_mean_cycle1,monthly_lst_mean_cycle2,monthly_lst_min_cycle1,monthly_lst_min_cycle2,monthly_lst_sd_cycle1,monthly_lst_sd_cycle2,monthly_ndvi_max_cycle1,monthly_ndvi_max_cycle2,monthly_ndvi_mean_cycle1,monthly_ndvi_mean_cycle2,monthly_ndvi_min_cycle1,monthly_ndvi_min_cycle2,monthly_ndvi_sd_cycle1,monthly_ndvi_sd_cycle2,monthly_prec_max_cycle1,monthly_prec_max_cycle2,monthly_prec_mean_cycle1,monthly_prec_mean_cycle2,monthly_prec_min_cycle1,monthly_prec_min_cycle2,monthly_prec_sd_cycle1,monthly_prec_sd_cycle2
453,2.0600000000000023,1.3079861950420693,0.6200000000000045,0.31506414277857964,-0.007800000000000029,-0.015618840579709747,-0.22940000000000002,0.004812955503638902,29.593370000000007,0.3744299999999994,0.0,0.4738142991685681,0.3702069166418305,0.19201893858087882,-0.9699700644038955,0.29133661720253556,31.910000000000025,33.97000000000003,20.07492385786804,21.38291005291011,5.850000000000023,6.470000000000027,5.023146335304016,5.338210478082596,0.8406,0.8328,0.7366231884057969,0.7210043478260871,0.3174,0.088,0.0900203892281673,0.0948333447318062,77.89353,107.4869,4.713827,5.088257,0.0,0.0,10.90730888440926,11.381123183577827,13.03099745577176,13.40120437241359,5.647618494256331,5.839637432837209,83.64405017014246,82.67408010573857,8.516931584165265,8.8082682013678,23.725555555555584,26.123913043478296,19.552754629629657,21.34338619400786,13.18666666666669,14.682500000000031,3.72254220649616,3.8284877313310575,0.8530333333333333,0.803757142857143,0.7876930555555557,0.7486570767195769,0.6941166666666668,0.5937777777777778,0.0605475178629738,0.0540457439019061,608.5318727493286,1581.156489610672,429.85870843132335,1075.3995730994857,295.4659991264343,514.7402106821537,106.28018935470342,308.4495197133049
455,-0.3400000000000354,0.3260652121649308,-0.9000000000000341,0.13447428276294282,0.028199999999999892,0.031210144927536487,-0.21589999999999998,0.011693066961172796,11.292690000000007,0.22662859999999974,0.0,0.3100303893903682,0.3659072931569156,0.19704512162333288,-0.856861644634435,0.1093436946547861,31.21000000000004,30.870000000000005,18.90377659574471,19.22984180790964,5.390000000000043,4.490000000000009,4.882108520881642,5.016582803644585,0.8449000000000001,0.8731,0.7374202898550726,0.7686304347826091,0.3,0.0841,0.1050074511913935,0.1167005181525663,89.05027,100.34296,4.6318474,4.858476,0.0,0.0,10.532007337074615,10.842037726464984,12.888143749835724,13.25405104299264,5.662543145738908,5.859588267362241,84.88830604915985,84.03144440452542,8.341264945975817,8.450608640630604,23.650000000000038,24.66333333333337,18.979560606060637,19.37260188025643,13.108333333333364,13.951481481481515,3.559875300524144,3.51452685689298,0.8507833333333333,0.8329500000000002,0.7672843055555556,0.7835806547619047,0.5879500000000001,0.6959333333333334,0.0845517436151403,0.0414868195020475,630.379102230072,1510.3422775268557,422.6560713648796,1034.8553900203815,270.9499177932739,497.0880788564682,111.03375791377285,287.82462168508624
456,1.3400000000000283,0.8387536180021549,-0.37999999999999545,0.015579104266180366,-0.0013000000000000789,0.009477225672878009,-0.1907,-0.019931257418679876,31.995225000000005,0.07908239999999989,0.0,0.042502756236689976,0.3642151749820908,0.19654024124194525,-0.7925099616599596,0.056221752166441874,29.29000000000002,30.63000000000005,17.993556851311986,18.83231046931414,5.410000000000025,5.03000000000003,4.891331315979934,4.906910420246114,0.8772000000000001,0.8759,0.7576376811594203,0.7671149068322983,0.2257,0.035,0.1494522143604151,0.1295209569417352,77.86782,109.863045,4.6778626,4.756945,0.0,0.0,10.190122649344946,10.232625405581636,12.726111137963578,13.090326312945669,5.624568238730931,5.821108479972876,85.17098954979848,84.37847958813852,8.347214883333999,8.40343663550044,23.36428571428574,24.46047619047622,18.6635793650794,19.129578765581424,12.63833333333337,13.26920000000003,3.700623372230216,3.6423478656103216,0.8412333333333333,0.8158214285714285,0.7584120833333333,0.7607570105820106,0.5864833333333334,0.6345222222222222,0.0855962438848077,0.053248598721596,642.3728952407837,1555.020936012268,426.8549853364627,1013.2292950835376,259.3160197734833,500.8105626106262,109.9632799989716,295.8278392002934
457,0.9800000000000111,0.8474812684477833,-0.9599999999999795,0.013432947459531164,0.0532999999999999,0.01835714285714285,-0.179,-0.0241613279695531,15.190734000000006,0.07258399999999998,0.0,0.09435562864124591,0.3642151749820908,0.19654024124194525,-0.7925099616599596,0.056221752166441874,30.150000000000038,31.13000000000005,20.172739726027416,21.0202209944752,9.370000000000005,8.410000000000025,4.967640563474205,4.9810735109337365,0.8449000000000001,0.8982,0.7353391304347826,0.7536962732919255,0.2623,0.0833,0.1145377188899766,0.0903763909204235,78.177376,93.36811,4.684845,4.757429,0.0,0.0,10.12714213366422,10.221497762305466,12.726111137963578,13.090326312945669,5.624568238730931,5.821108479972876,85.17098954979848,84.37847958813852,8.347214883333999,8.40343663550044,27.10000000000003,27.175555555555587,22.04027188552192,22.28079871371322,14.963333333333368,15.45400000000003,4.169594450242964,4.027307328899037,0.81045,0.8155142857142857,0.7059613888888889,0.7183786706349206,0.5337999999999999,0.6250000000000001,0.0698081102745806,0.0478502940058482,671.2048230171204,1640.3642196655271,424.7268146077792,968.4670965885769,229.5954083204269,478.6558890761808,119.05153371319577,319.3604502165727
460,0.7400000000000091,0.9010206353776482,2.4599999999999795,0.1635639935489399,0.008400000000000074,0.018193788819875323,-0.13300000000000003,-0.0033326202631056984,17.989835,-0.07764009999999999,0.0,-1.1742450929814314,0.38444040661328316,0.19720829128083128,-0.9321439304835906,0.08450542213337542,31.890000000000043,32.63000000000005,21.494834437086123,22.39585507246377,6.510000000000048,8.970000000000027,5.2028351102556885,5.366399103804628,0.8196,0.8280000000000001,0.7026608695652177,0.720854658385093,0.3244,0.1914,0.082867343294876,0.0795347230317703,78.85319,96.843025,4.5427027,4.4650626,0.0,0.0,10.418601748579304,9.244356655597873,12.248781088648506,12.63322149526179,5.375454990277544,5.572663281558375,83.32738574453846,82.39524181405487,7.67419812256967,7.758703544703045,26.781111111111144,27.158571428571456,21.65189345839349,21.962084923781436,13.887500000000031,14.820909090909112,4.52430725572744,4.29180089810234,0.8026666666666666,0.8117214285714286,0.7640290277777778,0.768271130952381,0.7075833333333333,0.7244214285714284,0.0319049141435676,0.0268728019374133,622.3044066429138,1554.5676050186155,414.5216340124607,951.0582888322448,212.4029017686844,464.095134248957,114.2076417745867,306.70255129630925
464,1.7199999999999704,0.7381627356909384,-0.2400000000000091,0.054965054182058104,0.0039000000000000146,0.00043084886128397226,-0.2696,0.022927075430277694,8.451313999999996,-0.056239099999999986,0.0,-1.2318134345952565,0.4255326840030591,0.2094349461836238,-0.7258726959869364,-0.05108388007791653,32.150000000000034,33.870000000000005,20.94945799457998,21.68762073027092,8.730000000000018,8.490000000000009,5.0328714297288935,5.087836483910952,0.8304,0.8343,0.7430188405797103,0.7434496894409943,0.3647,0.0951,0.0775534341746316,0.1004805096049093,67.465416,75.91673,4.3419995,4.2857604,0.0,0.0,10.108534933969793,8.876721499374536,12.287136080429304,12.712668764432363,5.370112131537613,5.579547077721236,84.80706311549906,84.08119041951213,7.31838911383813,7.267305233760213,26.29571428571432,27.418695652173948,21.070567520442555,21.71398959140701,15.050000000000033,15.8203703703704,3.8230079304322575,3.940843167270743,0.8467333333333334,0.8349714285714285,0.7848118055555555,0.776526421957672,0.671,0.6879111111111111,0.051012164087936,0.0407593581634307,569.059455871582,1491.3250756263733,396.20743550856906,912.8669746916228,205.8967442512512,450.67727474775165,108.81168377168228,262.65121715804685
465,4.740000000000009,0.6882527127612192,-3.0200000000000387,0.22424422691521073,0.009800000000000031,-0.015041614906832201,-0.46230000000000004,0.057866553864646196,2.957483999999994,-0.06941980000000036,0.0,-1.2470044993022178,0.4297538364072597,0.21487237156280425,-0.5354027622444875,-0.140420762501555,32.450000000000045,37.190000000000055,21.20656084656085,21.89481355932207,8.190000000000055,5.170000000000016,4.947629631032941,5.171873857948151,0.8547,0.8645,0.7932391304347829,0.7781975155279507,0.656,0.1937,0.0406229007212854,0.0984894545859316,78.40891,81.366394,4.4125423,4.3431225,0.0,0.0,10.507392637334036,9.260388138031818,12.336924535223844,12.766678371631103,5.376346121644063,5.591218493206867,85.83803692070501,85.30263415846052,7.231645669531042,7.091224907029487,26.62111111111114,28.057272727272743,21.879763047138077,22.25717596568286,16.013333333333364,15.617142857142886,3.901029294764923,4.116139436211913,0.85805,0.8456785714285714,0.8030813888888889,0.7954876984126984,0.74736,0.7188357142857144,0.0373930138666821,0.0431843795008503,569.3713254928589,1514.0363545417786,402.64450744787854,925.085051861628,219.3223934173584,491.2706031985581,108.31082991133792,278.9905486027128
466,1.0199999999999818,0.7385759340685034,-1.6999999999999886,0.08641892179478727,-0.0014999999999999458,0.0028830227743265047,-0.14959999999999998,0.018093348847133303,-0.043986000000003855,-0.10336300000000076,0.0,-1.090049386761935,0.4297538364072597,0.21487237156280425,-0.5354027622444875,-0.140420762501555,31.77000000000004,32.79000000000002,20.45423398328692,21.192809917355422,7.430000000000007,5.730000000000018,4.911879739445873,4.998298661240661,0.8811,0.8796,0.791988405797102,0.7948714285714285,0.3358,0.1862,0.0879507908134097,0.106044139660543,81.48202,81.438034,4.435596,4.332233,0.0,0.0,10.385971624563284,9.29592223780135,12.336924535223844,12.766678371631103,5.376346121644063,5.591218493206867,85.83803692070501,85.30263415846052,7.231645669531042,7.091224907029487,25.70250000000003,27.26545454545457,20.95011574074077,21.671406452620914,15.135000000000025,15.871481481481512,3.774744485813645,3.838546623245509,0.8639666666666667,0.8809857142857143,0.8121066666666666,0.8285458333333334,0.7085833333333333,0.7486333333333333,0.0478538104446675,0.0421835151501196,580.8477649688721,1544.3753325939178,407.1306308309237,931.7872007296834,223.01496505737305,487.55502665415406,111.01338374757572,277.63583648121227
467,1.740000000000009,1.0784180098557599,-0.5399999999999636,-0.04123507101932855,0.015499999999999958,0.008148861283644115,-0.083,-0.010762662713058799,-9.640039999999999,-0.11219399999999968,0.0,-1.3163611783735245,0.436159308424779,0.21986711889458732,-0.4612898989676495,-0.13611212796438288,31.27000000000004,33.01000000000005,19.506576086956567,20.584994096812327,6.670000000000016,6.130000000000052,4.825514864923882,4.784279793904553,0.8893000000000001,0.9048,0.8171405797101448,0.8252894409937889,0.1592,0.0762,0.1158564295424769,0.1050937668294181,87.42977,77.78973,4.4535646,4.3413706,0.0,0.0,10.664691047293884,9.34832986892036,12.351547391844845,12.787706700269624,5.377800856968698,5.597667975863286,86.55333708692717,86.09204718795952,7.162405670692468,7.0262935427280855,25.02333333333336,26.024615384615405,20.731329004329037,21.3336685117352,14.955000000000036,16.09428571428574,3.702436426078493,3.4795456984216933,0.8742000000000001,0.86665,0.8153490277777778,0.8194624338624338,0.67608,0.6997642857142857,0.0552946915042076,0.0501740382814267,620.0009784698486,1521.3542783260343,413.8118902345498,933.1834572967384,231.34965658187863,470.84523914474994,117.3721660966056,284.7821229364413
468,1.3999999999999773,0.8075609812839417,-0.3599999999999568,0.0006259688420415799,0.01980000000000004,0.0107973084886126,-0.1464,0.001857641136718588,-11.467504000000005,-0.19276439999999972,0.0,-1.5151814123008922,0.43881621898710144,0.22071373618489787,-0.5585822889502197,-0.0436764124205995,31.53000000000003,32.93000000000001,19.77298200514142,20.58054298642536,8.430000000000007,8.07000000000005,4.662559217836307,4.663185186678349,0.8931,0.9129,0.8197623188405798,0.8305596273291924,0.3174,0.171,0.0970154404287246,0.0988730815654432,99.325874,87.85837,4.563047,4.3702826,0.0,0.0,11.319003112872013,9.80382170057112,12.3571113279179,12.795927546905002,5.37148187584839,5.592195612033288,86.20290835434922,85.644326065399,6.954647151057673,6.910970738637073,24.410000000000025,25.061538461538483,20.076029641654674,20.519375567631094,14.811666666666696,15.727857142857175,3.610815931585156,3.1595310362092768,0.8773333333333334,0.8729428571428571,0.8262633333333335,0.8172415674603175,0.71296,0.6757666666666667,0.0423153724146734,0.0574141733869852,628.0955657958984,1520.38658118248,416.3780388732751,930.8702292612636,228.75003147125244,481.0194419380277,119.69240691575418,282.11788525361834
470,0.8999999999999773,0.802227471840542,-1.1200000000000045,0.03631468440577734,0.006199999999999983,-0.012037888198757729,-0.11460000000000001,-0.0013544079329953912,-1.2224199999999996,-0.36187919999999973,0.0,-1.5179402954292023,0.4189134153963039,0.2028292376460037,-0.6175668187094345,0.1518324333076606,34.59000000000003,35.49000000000001,22.80141531322512,23.603642785065663,10.650000000000034,9.53000000000003,4.861749715264079,4.898064399669856,0.8295,0.8357,0.7747782608695651,0.7627403726708074,0.2796,0.165,0.0682345504509007,0.0668801425179053,98.3622,97.13978,4.9483232,4.586444,0.0,0.0,11.918266724219125,10.400326428789922,12.227930639333426,12.64684405472973,5.292290340065127,5.49511957771113,84.77195570501829,84.15438888630885,6.524124388308784,6.675956821616444,29.53000000000004,29.596666666666703,23.888571548821584,24.539786706503403,17.65833333333337,18.17714285714289,4.050439167401792,3.837298797994396,0.8306,0.7804714285714286,0.7837415277777778,0.7236902116402116,0.66784,0.5634777777777779,0.0425290081583671,0.0578092379175954,694.1514286994934,1643.200692653656,451.534480591615,976.912557113664,220.87346935272217,494.7724803239107,130.41095708882915,312.274223150244
483,0.45999999999997954,0.7763773054733818,1.919999999999959,-0.03739846954500248,0.029900000000000038,0.0211550724637678,-0.04420000000000002,-0.0005394849887307984,37.67089,0.7364639999999998,0.0,1.0627368424678973,0.4683926886185752,0.2514358837809567,-1.2315638113834098,1.0516535245625747,31.390000000000043,31.850000000000023,19.58677966101697,20.36315696649035,3.1900000000000546,5.110000000000014,5.425347896578534,5.387949427033531,0.8677,0.8976000000000001,0.8008492753623192,0.822004347826087,0.5703,0.5261,0.0489858353474932,0.0484463503587624,76.16775,113.83864,4.7102065,5.4466705,0.0,0.0,10.632325636220491,11.695062478688389,13.696724949835724,14.1651176384543,5.924603080943883,6.17603896472484,81.54511910152497,80.31355529014157,8.30595833972869,9.357611864291265,25.72166666666669,26.003846153846187,20.22010185185188,20.802515243599693,11.588333333333368,13.859166666666695,4.624698928267166,4.118154320866945,0.8714999999999998,0.8755500000000002,0.8104447222222223,0.8298040343915344,0.7447,0.7637357142857143,0.0442757749886843,0.0374157941266512,743.78959608078,1570.3266403656453,429.8063326776028,1160.1408731964864,303.0767471790314,762.7256489683641,118.91086115270254,250.67083150804328
487,2.4599999999999795,0.12534830309240164,2.0,0.2505794549009295,0.02849999999999997,0.007859627329192875,-0.2619000000000001,0.014833193360899,16.907573999999997,0.18176140000000007,0.0,-0.5094015940474605,0.2136298480115073,0.07133046424632372,-0.9813557033140654,0.9714806873536439,35.47000000000003,37.93000000000001,24.05460377358493,24.17995207667733,5.390000000000043,7.390000000000043,5.257533672236656,5.508113127137586,0.8344,0.8629,0.7597565217391302,0.7676161490683231,0.6847000000000001,0.4228,0.0367380838544063,0.0515712772153053,74.531136,91.43871,5.487213,5.6689744,0.0,0.0,12.41797422012324,11.90857262607578,14.513228874949856,14.726858722961364,5.911825393967828,5.983155858214151,76.91768763476982,75.93633193145575,8.532880882889003,9.504361570242647,28.341666666666697,29.074800000000035,23.668583333333363,24.142212782279483,16.15000000000003,16.87370370370374,4.085053440462713,4.18691576095924,0.8295833333333335,0.8534285714285714,0.7911533333333334,0.8044165343915345,0.74165,0.762307142857143,0.0281938380120881,0.0267707317745791,693.691764831543,1894.927131652832,500.7081953684489,1207.491524395363,359.5803732872009,755.8022247523768,116.81226722417044,305.57482162388703
491,-0.660000000000025,0.2435238697524511,2.9399999999999977,0.17173076445856417,0.04940000000000011,0.029159420289854854,-0.26500000000000007,0.005518288754855903,-7.1973549999999875,-0.048202999999999996,0.0,-0.6327059768050614,0.2654103825281524,0.098601028939032,-1.1963412503325657,1.0673317952617438,35.13000000000005,34.47000000000003,22.57600375234527,22.81952762209772,4.250000000000057,7.190000000000055,5.240851367325137,5.412582131783701,0.8348,0.8842000000000001,0.7302144927536234,0.7593739130434782,0.6316,0.3666,0.0543836139946503,0.0599019027495062,83.268425,76.07107,5.119596,5.071393,0.0,0.0,11.292166831862389,10.659460855057327,14.33987398362565,14.605284366153802,5.7842205360206,5.882821564959632,76.94705371313593,75.75071246280336,8.528265433666407,9.59559722892815,28.43727272727276,27.49083333333336,22.49333080808084,22.826541314965255,15.225000000000032,15.574444444444469,4.023066734663335,4.081575626074176,0.8289333333333334,0.8636785714285714,0.7213058333333334,0.7725880952380954,0.6372500000000001,0.7137666666666668,0.0601238485240468,0.0479212236914192,683.7733237743378,1689.4834356307983,467.1631449262301,1080.2066983422312,313.4829607009888,691.7931571006775,126.8259136661147,270.4232348165521
494,0.7799999999999727,0.5021853281853268,-3.4399999999999977,0.11186569602714336,0.020399999999999974,0.022955693581780623,-0.1269,0.0025107182699457,19.423434999999998,-0.12146100000000004,0.0,-0.7795879044602358,0.3410523796362348,0.13352240372163937,-1.1531206548423398,0.9154489390151621,35.07000000000005,35.85000000000002,22.705142857142896,23.207328185328223,5.57000000000005,2.1300000000000523,5.288520787748525,5.4003864837756685,0.8513000000000001,0.8717,0.752705797101449,0.7756614906832296,0.5592,0.4323,0.053278662787491,0.0557893810574367,72.07452,91.497955,5.207952,5.086491,0.0,0.0,11.63028401910584,10.850696114645604,14.108736042073144,14.449788421709378,5.706343373011806,5.839865776733445,77.80094753362329,76.64782687878095,8.347313303639053,9.262762242654215,28.393636363636396,28.684400000000032,22.944723063973097,23.61356182336185,15.817272727272764,16.31846153846157,4.206446105196871,4.241571808381048,0.8370666666666667,0.8449500000000001,0.763305,0.781657242063492,0.6835833333333333,0.7307214285714284,0.0479749840001526,0.0367099911614285,677.5041960477829,1629.1418392658234,475.7005951901277,1090.097701608002,330.8666687011719,634.7878398448229,115.58000819141496,280.0690801199701
